,time after 1 iterations,time after 2 iterations,time after 3 iterations,time after 4 iterations,time after 5 iterations,time after 6 iterations,time after 7 iterations,time after 8 iterations,time after 9 iterations,time after 10 iterations,time after 11 iterations,time after 12 iterations,time after 13 iterations,time after 14 iterations,time after 15 iterations,time after 16 iterations,time after 17 iterations,time after 18 iterations,time after 19 iterations,time after 20 iterations,time after 21 iterations,time after 22 iterations,time after 23 iterations,time after 24 iterations,time after 25 iterations,time after 26 iterations,time after 27 iterations,time after 28 iterations,time after 29 iterations,time after 30 iterations,time after 31 iterations,time after 32 iterations,time after 33 iterations,time after 34 iterations,time after 35 iterations,time after 36 iterations,time after 37 iterations,time after 38 iterations,time after 39 iterations,time after 40 iterations,time after 41 iterations,time after 42 iterations,time after 43 iterations,time after 44 iterations,time after 45 iterations,time after 46 iterations,time after 47 iterations,time after 48 iterations,time after 49 iterations,time after 50 iterations,time after 51 iterations,time after 52 iterations,time after 53 iterations,time after 54 iterations,time after 55 iterations,time after 56 iterations,time after 57 iterations,time after 58 iterations,time after 59 iterations,time after 60 iterations,time after 61 iterations,time after 62 iterations,time after 63 iterations,time after 64 iterations,time after 65 iterations,time after 66 iterations,time after 67 iterations,time after 68 iterations,time after 69 iterations,time after 70 iterations,time after 71 iterations,time after 72 iterations,time after 73 iterations,time after 74 iterations,time after 75 iterations,time after 76 iterations,time after 77 iterations,time after 78 iterations,time after 79 iterations,time after 80 iterations,time after 81 iterations,time after 82 iterations,time after 83 iterations,time after 84 iterations,time after 85 iterations,time after 86 iterations,time after 87 iterations,time after 88 iterations,time after 89 iterations,time after 90 iterations,time after 91 iterations,time after 92 iterations,time after 93 iterations,time after 94 iterations,time after 95 iterations,time after 96 iterations,time after 97 iterations,time after 98 iterations,time after 99 iterations
23,42.355560541152954,84.96171426773071,128.79653310775757,171.29331302642822,215.9076611995697,258.20907068252563,300.6577835083008,344.5394883155823,387.6496820449829,430.2773280143738,473.5403006076813,517.1423647403717,560.0488140583038,604.3359136581421,646.6271333694458,690.1322402954102,734.3157050609589,779.5102951526642,823.8099088668823,867.6745500564575,912.0538828372955,954.7455680370331,998.9264192581177,1044.6117215156555,1088.2282547950745,1130.3650078773499,1175.3511188030243,1218.9684450626373,1261.5665526390076,1305.3058512210846,1350.250244140625,1392.6573448181152,1437.2928476333618,1479.7946200370789,1521.0913693904877,1564.178867340088,1607.1954715251923,1649.6136493682861,1691.6987586021423,1734.1544725894928,1776.7597749233246,1819.8139600753784,1861.2894928455353,1904.6590180397034,1947.624582529068,1988.088413476944,2030.017944097519,2071.904319524765,2114.6750299930573,2156.3789670467377,2199.920575618744,2243.6281447410583,2284.860406398773,2327.7068417072296,2369.7542219161987,2412.242015838623,2455.1382076740265,2497.8005831241608,2540.402347803116,2582.3591783046722,2623.9555943012238,2665.0637686252594,2705.708219766617,2748.50013756752,2790.709221839905,2832.8828880786896,2873.2459828853607,2915.659191608429,2957.6481721401215,2998.0844898223877,3040.660988807678,3080.620671272278,3121.198565721512,3163.593296766281,3204.668808221817,3246.366213083267,3287.129554748535,3330.583020210266,3373.485011100769,3414.8407275676727,3456.763819694519,3500.0037252902985,3543.428138256073,3585.523606300354,3628.2094180583954,3670.8226611614227,3713.5721395015717,3754.576865673065,3797.4847247600555,3840.8099176883698,3884.3140892982483,3927.1908383369446,3967.5863270759583,4009.4126427173615,4051.0584573745728,4091.3314487934113,4130.252242326736,4171.435977697372,4212.8303191661835
28,43.898681640625,87.5239646434784,132.20168256759644,177.04426836967468,221.95800232887268,265.7764513492584,308.7955424785614,353.34635376930237,397.5782208442688,442.11902928352356,486.2971739768982,529.9724004268646,574.2893462181091,618.2348210811615,661.8209736347198,706.178279876709,751.6943905353546,795.5522999763489,838.2083826065063,879.7854907512665,922.7095155715942,966.4311943054199,1010.7798156738281,1053.099190711975,1095.3792130947113,1139.111268043518,1181.4730887413025,1223.9119255542755,1266.4987080097198,1308.304583311081,1352.2816488742828,1396.9950804710388,1442.121761083603,1485.6337733268738,1528.4535624980927,1572.3972721099854,1617.4314472675323,1660.790911436081,1705.5814306735992,1750.6077995300293,1795.0207750797272,1839.527198791504,1882.6954321861267,1927.0571529865265,1971.401035785675,2015.4144361019135,2058.9084990024567,2102.2478959560394,2146.3565928936005,2189.5932307243347,2233.0487155914307,2275.941026210785,2319.756672143936,2361.423872232437,2404.1941158771515,2446.441094636917,2489.12105178833,2534.2281563282013,2576.971914768219,2619.092469215393,2661.4527332782745,2703.528869152069,2746.1366312503815,2789.85658121109,2832.841166496277,2876.4007139205933,2919.216495037079,2962.296199798584,3004.5186064243317,3047.834290266037,3090.822247505188,3132.521558046341,3176.132092475891,3218.0885202884674,3260.8149712085724,3302.5543489456177,3345.866982460022,3387.9629607200623,3430.245364665985,3472.9374120235443,3513.67383146286,3555.226014137268,3596.1407854557037,3637.059552192688,3679.835820913315,3721.726256132126,3761.9861767292023,3804.057820081711,3844.4341259002686,3885.6705770492554,3927.5460155010223,3967.54123544693,4009.1898951530457,4049.385670900345,4091.7841670513153,4131.467801570892,4173.993139505386,4216.4592406749725,4256.490082025528
30,42.83772850036621,87.10384345054626,131.9919228553772,176.68448281288147,222.78945684432983,268.59282636642456,311.44118475914,355.7341470718384,399.12538838386536,442.1301770210266,487.7341420650482,531.4445207118988,574.4857704639435,618.9412319660187,663.3655295372009,707.3231279850006,753.0995774269104,797.8476440906525,841.7113139629364,884.5235254764557,929.6360971927643,973.9502010345459,1018.5017676353455,1060.9367997646332,1104.958476305008,1148.6947889328003,1192.6896877288818,1237.134741783142,1280.0481369495392,1323.135483264923,1365.9994900226593,1408.2496647834778,1454.2543981075287,1497.215299129486,1541.0628499984741,1585.0168347358704,1629.4942228794098,1671.8686077594757,1714.820177078247,1758.0998132228851,1801.7424402236938,1845.531086921692,1888.494310617447,1931.800086259842,1974.0990872383118,2015.7804160118103,2057.6901800632477,2101.3909323215485,2144.557682275772,2187.814383983612,2230.5962240695953,2274.2823193073273,2318.115090370178,2361.031816482544,2404.677218437195,2448.677237510681,2491.74285197258,2535.6369364261627,2579.3769476413727,2621.1191289424896,2663.998080253601,2706.748610973358,2749.664264202118,2791.9278852939606,2834.4510111808777,2875.1097540855408,2918.1507093906403,2960.685569047928,3002.385436296463,3045.5690066814423,3087.307417869568,3128.158599615097,3169.5965700149536,3211.24334192276,3254.1405436992645,3297.51118016243,3339.0984864234924,3381.7054533958435,3424.300262928009,3465.7708365917206,3509.0180027484894,3550.618712902069,3592.210948228836,3634.8702044487,3676.029811143875,3718.1125333309174,3759.581513404846,3802.0394158363342,3844.483090162277,3886.6835305690765,3928.755058288574,3970.361396551132,4011.533620595932,4051.8003702163696,4094.141614675522,4135.230699539185,4175.712763786316,4215.735800981522,4255.282022714615
31,43.6748788356781,87.31183886528015,131.61510467529297,176.5331313610077,220.59382009506226,263.52913880348206,307.08396792411804,350.03659296035767,394.24025988578796,438.6347761154175,480.90491700172424,524.9063577651978,570.2979719638824,614.6453206539154,657.487827539444,702.0973587036133,745.5939831733704,789.325957775116,833.4964694976807,876.6827013492584,920.6278827190399,965.728187084198,1009.9206779003143,1056.118634223938,1098.7363476753235,1143.627775669098,1188.3359594345093,1232.258823633194,1277.0274662971497,1321.975806236267,1366.9243059158325,1412.7040593624115,1456.3078727722168,1500.5777525901794,1545.7879934310913,1589.061553478241,1631.2842116355896,1676.0604002475739,1720.1519656181335,1763.8233065605164,1808.0611612796783,1852.5544772148132,1897.1546008586884,1942.5295433998108,1986.397263765335,2030.4562344551086,2075.295227766037,2118.285988330841,2162.872435569763,2207.0503079891205,2251.772394657135,2297.0543172359467,2341.939341545105,2386.0869431495667,2428.8661680221558,2473.4510836601257,2516.095372438431,2559.1009047031403,2602.0505831241608,2645.06188416481,2687.214686155319,2730.9018049240112,2774.648834466934,2818.221541404724,2861.241269826889,2903.7340607643127,2946.403939962387,2988.001738548279,3030.9660093784332,3073.2571136951447,3113.076793909073,3154.367148399353,3195.348335504532,3236.997809648514,3277.7885179519653,3321.0116760730743,3362.987018108368,3404.3257925510406,3446.8261127471924,3489.4472098350525,3532.3632497787476,3574.2671461105347,3615.952278137207,3659.5113990306854,3702.6859374046326,3743.187314748764,3784.9123837947845,3826.5148270130157,3868.070029735565,3911.1313474178314,3952.8828217983246,3994.667555332184,4035.128883600235,4077.033726453781,4118.017573356628,4159.8601496219635,4201.464767694473,4242.246121644974,4282.532749652863
40994,44.986725091934204,91.16486167907715,136.47250127792358,182.02382683753967,227.48028206825256,271.9454302787781,316.8779788017273,361.2846875190735,407.1849546432495,452.50854873657227,497.02965545654297,541.0783228874207,586.9591429233551,632.0036268234253,677.0854103565216,723.0974493026733,768.5290870666504,812.7116022109985,858.0731439590454,903.779746055603,950.0808153152466,995.97181224823,1040.4596815109253,1082.4541821479797,1128.5645923614502,1173.4712154865265,1217.8146057128906,1262.297548532486,1308.0781450271606,1351.2884345054626,1396.4714453220367,1440.6686942577362,1484.7040512561798,1529.9806876182556,1573.7900559902191,1617.593272447586,1660.9377489089966,1705.2406578063965,1750.0395498275757,1792.7758119106293,1837.0332565307617,1882.2850131988525,1926.240892648697,1971.4854311943054,2015.3737411499023,2060.110671043396,2103.653767347336,2147.853635787964,2191.87775015831,2236.4776113033295,2280.393860578537,2326.737274646759,2371.51104927063,2414.5850899219513,2457.6574380397797,2502.170451402664,2546.850019931793,2590.1531236171722,2632.576986312866,2675.206487417221,2718.030325651169,2762.1260459423065,2806.3571860790253,2848.522523164749,2891.6750633716583,2934.8044884204865,2978.224821329117,3020.572191476822,3063.6338198184967,3106.2725727558136,3147.8234419822693,3189.0184795856476,3232.3104445934296,3273.9744322299957,3318.1567730903625,3360.861867427826,3403.3735048770905,3446.9010350704193,3489.957689523697,3532.424472808838,3574.008246898651,3615.9657113552094,3660.2077083587646,3703.1316697597504,3743.818598985672,3785.464829683304,3828.3585855960846,3871.7874143123627,3913.614060640335,3955.9202065467834,3997.487768173218,4039.0841252803802,4079.868754863739,4121.928441762924,4163.840475797653,4205.7505402565,4246.192228078842,4287.538798093796,4328.124401330948
36,45.76002359390259,91.80724954605103,136.28970313072205,181.83975863456726,225.498122215271,270.2536895275116,314.5360543727875,358.35243010520935,401.6177749633789,446.274258852005,488.8347387313843,533.1184351444244,577.8934874534607,621.8787369728088,666.8542120456696,712.3799116611481,756.4785511493683,799.1436419487,842.6220834255219,887.6061909198761,931.9753837585449,977.8973531723022,1024.4820518493652,1068.7230274677277,1112.9006118774414,1157.3007576465607,1201.417563199997,1245.7130200862885,1289.2968151569366,1331.297767162323,1374.5632848739624,1417.5047886371613,1461.0127475261688,1506.299244403839,1550.958373785019,1594.954405784607,1638.318029165268,1682.538283109665,1725.7345337867737,1769.2551410198212,1811.9830040931702,1852.0755620002747,1895.818995475769,1938.960462808609,1981.5675570964813,2025.3869302272797,2069.2735471725464,2112.1428632736206,2156.9398798942566,2199.0500111579895,2241.2766439914703,2284.1055088043213,2326.446000099182,2371.717198610306,2416.4229216575623,2458.9779863357544,2501.6102707386017,2544.457676887512,2587.314351081848,2630.9120695590973,2673.6462519168854,2716.816386938095,2761.451155900955,2806.1171958446503,2849.2250275611877,2892.24587392807,2935.548066854477,2978.629651069641,3020.3379080295563,3062.1010200977325,3105.115252971649,3147.4943170547485,3190.887340068817,3232.306801557541,3276.609223842621,3319.1786453723907,3360.818296432495,3403.7996673583984,3446.3908064365387,3488.5658276081085,3531.634484767914,3575.932365655899,3619.335693359375,3661.803628921509,3703.1483759880066,3745.4974842071533,3788.8180072307587,3830.9467957019806,3872.884459257126,3914.044912338257,3956.2484481334686,3996.843521595001,4037.5056688785553,4078.19021320343,4120.794468164444,4162.559565067291,4202.898129224777,4244.578852176666,4287.67062664032
37,41.09442186355591,81.71340107917786,122.16300344467163,162.79995894432068,202.49164009094238,242.59284043312073,282.6398894786835,323.47227001190186,363.7990062236786,405.8677279949188,445.18886494636536,487.7088234424591,528.1543524265289,569.3123872280121,610.689700126648,651.3704922199249,691.4992773532867,732.6776034832001,772.9284303188324,815.0450301170349,856.1939325332642,896.254558801651,938.0069677829742,979.2856531143188,1019.0971052646637,1059.719289779663,1100.569200515747,1140.9605855941772,1181.4092781543732,1220.8559346199036,1261.4059174060822,1301.908968925476,1341.5921342372894,1382.164545059204,1422.3559441566467,1463.356695652008,1505.0067772865295,1546.2134990692139,1585.750747203827,1624.3179116249084,1664.285061120987,1705.6125991344452,1746.4235634803772,1787.6180682182312,1828.5334372520447,1869.3612158298492,1909.8248705863953,1950.9858481884003,1992.1621861457825,2032.9833931922913,2070.799406528473,2110.9545352458954,2149.8731253147125,2188.4412064552307,2228.8816397190094,2269.121822118759,2308.62224316597,2349.509102344513,2389.1258850097656,2428.2924053668976,2468.332568883896,2508.9892795085907,2547.088802576065,2585.276006937027,2626.065311908722,2665.0611655712128,2705.155661582947,2743.723055124283,2783.9227106571198,2824.0484318733215,2862.0619270801544,2901.2292692661285,2940.8480610847473,2980.8485701084137,3021.4174354076385,3062.4807138442993,3102.397547721863,3142.418719768524,3181.2805376052856,3220.9809782505035,3261.735238313675,3301.3967039585114,3339.9718034267426,3379.8358170986176,3420.4832649230957,3460.6047580242157,3499.4792737960815,3539.497659444809,3577.1424326896667,3617.2026493549347,3656.484794855118,3696.2796008586884,3734.7395675182343,3774.9546599388123,3813.638650894165,3852.314965724945,3892.1826927661896,3930.927544116974,3971.719216108322
4134,41.78542184829712,82.69140839576721,124.59548902511597,166.3607451915741,207.9780821800232,247.84525299072266,289.3406662940979,329.7798590660095,370.750031709671,411.5849027633667,451.83908224105835,494.06506872177124,534.404488325119,573.9131355285645,614.5748546123505,654.960706949234,696.0345613956451,737.3261611461639,778.9684958457947,819.8888239860535,860.1500532627106,899.8647117614746,941.3216617107391,984.1823923587799,1026.2320618629456,1067.313115119934,1108.1563398838043,1150.160888671875,1190.9434599876404,1232.5184724330902,1273.0109567642212,1314.4603345394135,1355.6519300937653,1397.1433017253876,1437.5968072414398,1478.182050228119,1517.2708826065063,1559.2827701568604,1601.2716839313507,1642.9277131557465,1683.4887742996216,1724.677949666977,1765.2873582839966,1806.0979824066162,1847.9263081550598,1887.5114285945892,1928.0620081424713,1967.662828207016,2007.8876686096191,2047.5452420711517,2088.5967054367065,2128.3840742111206,2170.0199632644653,2209.9485969543457,2250.4073004722595,2291.5950803756714,2332.5131130218506,2372.2299671173096,2413.401959180832,2452.9290084838867,2496.113182783127,2538.0002734661102,2579.8506093025208,2619.5819113254547,2659.302666902542,2701.0912504196167,2742.3032455444336,2782.969254255295,2824.0247859954834,2865.010154724121,2906.611673593521,2949.219075679779,2990.380959510803,3032.0026881694794,3073.815540075302,3114.9164922237396,3155.302176475525,3194.490718603134,3233.755959033966,3273.848317861557,3315.6940274238586,3355.159519672394,3395.1723339557648,3435.331958770752,3475.3821291923523,3515.7937335968018,3556.452523469925,3596.2659249305725,3635.615445137024,3676.031477212906,3716.6941006183624,3756.458990097046,3797.4086775779724,3836.2469193935394,3876.352127313614,3917.1835906505585,3956.9150063991547,3996.8920245170593,4034.6632356643677
39,38.13440775871277,78.37983298301697,118.91205382347107,161.12085914611816,203.16250610351562,245.0897238254547,285.95994663238525,326.69083309173584,367.90380001068115,408.9742567539215,450.32307958602905,490.7298595905304,532.060718536377,572.5031197071075,613.885909318924,655.0654351711273,696.3619358539581,736.1157121658325,777.3958232402802,818.6223249435425,861.3088619709015,901.168114900589,942.9239184856415,983.8420164585114,1025.7992668151855,1066.4320545196533,1108.9644544124603,1150.0252056121826,1189.7958686351776,1230.4194114208221,1272.323977470398,1312.8374888896942,1354.815452337265,1396.0451848506927,1436.4005584716797,1476.3462600708008,1516.6840999126434,1558.3236634731293,1600.961199760437,1643.0795903205872,1684.1333479881287,1724.3848593235016,1765.6461975574493,1804.4672808647156,1844.4594957828522,1884.9018170833588,1924.5759892463684,1965.2767539024353,2006.3320331573486,2047.2866923809052,2089.1616537570953,2130.1156101226807,2169.2068934440613,2209.7489862442017,2249.438861846924,2289.544890642166,2329.352703809738,2370.877804994583,2409.038797855377,2448.376626253128,2489.27215719223,2530.075552225113,2568.4872300624847,2606.3771867752075,2646.7302141189575,2686.4204845428467,2726.697782278061,2766.9587881565094,2806.4368765354156,2845.3328976631165,2884.6732964515686,2923.878202676773,2963.667382955551,3005.811240196228,3045.1888377666473,3085.329135656357,3125.994034767151,3164.9560947418213,3202.96341919899,3242.934794664383,3283.668694257736,3324.948536157608,3364.985621213913,3405.24977850914,3443.53072309494,3484.2202298641205,3524.5104854106903,3563.3957726955414,3600.5851123332977,3639.197329521179,3677.648915052414,3716.438021183014,3757.392634153366,3797.0927958488464,3834.465726852417,3874.162424325943,3914.0102829933167,3953.113451242447,3992.806979894638
40,40.76962184906006,82.55625700950623,123.14904713630676,165.43291187286377,206.463050365448,247.3751962184906,288.19069385528564,329.44234824180603,370.4744119644165,412.42630791664124,455.54688239097595,497.6869304180145,537.8507285118103,579.5647759437561,619.6660449504852,661.1324725151062,703.6799046993256,744.5323836803436,784.918497800827,826.1752219200134,867.52361536026,908.4045624732971,951.2063896656036,991.573080778122,1032.5500643253326,1073.3950974941254,1113.709477186203,1153.40558218956,1194.3987143039703,1234.3992681503296,1275.0408816337585,1315.8101880550385,1356.8885312080383,1397.908625125885,1437.3207466602325,1477.0721926689148,1518.570394039154,1560.7319476604462,1602.145920753479,1643.714769601822,1686.6099917888641,1726.9171471595764,1768.315438747406,1809.1157989501953,1848.442467212677,1888.8559951782227,1928.47416305542,1969.240249156952,2007.935173034668,2048.678398132324,2088.9544684886932,2129.9673244953156,2170.555603504181,2210.8690712451935,2250.3541016578674,2291.32617855072,2331.065852165222,2371.922531604767,2413.608917236328,2453.2923204898834,2494.0213282108307,2533.966454744339,2573.5516521930695,2612.8931097984314,2651.3773691654205,2690.3602271080017,2728.7644357681274,2768.1766226291656,2808.0501205921173,2848.6026742458344,2888.320168733597,2927.894197702408,2966.9126541614532,3007.6845676898956,3046.5397233963013,3088.136623620987,3129.346543073654,3169.531793117523,3208.4096987247467,3247.0452020168304,3285.7067441940308,3325.968150615692,3367.0006732940674,3406.5916726589203,3445.369661808014,3485.2253761291504,3524.40921831131,3562.4895129203796,3599.850425004959,3638.2166860103607,3676.836905002594,3716.567636489868,3755.8363893032074,3793.589080810547,3833.418706893921,3873.0476348400116,3912.052481174469,3951.2814881801605,3992.642338037491
41,40.052356004714966,81.21121072769165,121.97120356559753,164.2572090625763,206.2084722518921,247.6918077468872,289.0559513568878,330.14521622657776,371.22806096076965,413.1001226902008,454.9213125705719,496.25026178359985,535.4719791412354,576.9973857402802,616.9231615066528,659.5764303207397,701.449282169342,741.2846436500549,781.7677793502808,822.7431499958038,862.4078462123871,903.7525134086609,945.3190295696259,985.8252017498016,1027.839571237564,1068.784591436386,1108.7498967647552,1149.8538661003113,1190.8598425388336,1231.7563185691833,1272.098653793335,1310.7272455692291,1352.4634101390839,1392.023102760315,1432.0463242530823,1471.3095819950104,1511.5643270015717,1553.637576341629,1594.650074005127,1637.1680989265442,1680.0969569683075,1720.5281970500946,1761.126310825348,1800.9992589950562,1841.4669263362885,1882.064376115799,1921.1538639068604,1961.6542646884918,2003.8926408290863,2044.8801095485687,2085.732530117035,2125.479003429413,2167.4224491119385,2206.3029420375824,2247.5230491161346,2287.438885450363,2327.197249650955,2367.881520986557,2406.802267074585,2446.698125600815,2486.1009771823883,2527.573169231415,2567.9682018756866,2608.278183698654,2649.2152864933014,2688.8138992786407,2729.5888664722443,2768.9295592308044,2807.987239599228,2849.1280496120453,2890.7514004707336,2932.145838022232,2973.218520641327,3014.4754371643066,3054.8240869045258,3094.5940556526184,3133.605539560318,3173.224019050598,3212.0932383537292,3251.3384432792664,3292.3711903095245,3333.1528820991516,3373.110672235489,3412.1239895820618,3451.3979415893555,3490.4501101970673,3531.0463285446167,3569.1982872486115,3609.189211130142,3647.8111271858215,3687.251824617386,3727.158448457718,3766.0972645282745,3805.690484523773,3845.0839445590973,3884.3914201259613,3924.018892765045,3964.880543231964,4003.3773930072784
4136,42.28119730949402,83.34913325309753,125.73401546478271,166.84829378128052,209.28483986854553,249.5385046005249,291.74225640296936,332.26676058769226,374.4165241718292,416.3702595233917,457.95004630088806,498.38615894317627,539.2476217746735,578.775152683258,620.8075680732727,662.3734095096588,703.4205243587494,745.4773256778717,786.6775567531586,827.1370742321014,868.4848721027374,910.2269172668457,950.2063500881195,992.4011776447296,1033.5546307563782,1074.4577281475067,1115.7052245140076,1157.5549635887146,1198.4472703933716,1239.3386540412903,1281.2588844299316,1322.5220594406128,1363.8668539524078,1404.3328850269318,1444.8520622253418,1485.682504415512,1527.462940454483,1568.0251071453094,1610.1107268333435,1651.6328794956207,1692.0136618614197,1731.4671080112457,1771.5419557094574,1812.1099529266357,1852.3369355201721,1893.212355852127,1934.4330847263336,1976.6380529403687,2018.2220630645752,2059.7061240673065,2100.257649421692,2141.1876606941223,2180.946315050125,2220.522514820099,2262.26465511322,2302.481372356415,2343.241333961487,2382.812880754471,2423.858137845993,2464.7822337150574,2506.489940881729,2546.1711988449097,2585.504133939743,2626.6709821224213,2665.882677078247,2705.720841884613,2747.3444607257843,2788.1897563934326,2828.7411217689514,2869.5033659934998,2909.660421848297,2950.3560557365417,2989.578293800354,3029.3218705654144,3069.0455825328827,3109.495676755905,3148.6502015590668,3187.664839744568,3227.8096652030945,3268.0725541114807,3308.204238176346,3347.275602579117,3384.750561475754,3423.7340915203094,3464.362433195114,3504.283159971237,3542.6601147651672,3584.101471185684,3623.749594926834,3664.2648434638977,3704.066267490387,3740.8702585697174,3780.551604747772,3820.8947217464447,3860.4663038253784,3901.361665248871,3943.897118806839,3982.7246754169464,4021.765986442566
43,41.68513560295105,84.47178196907043,126.02947163581848,169.27077865600586,211.58060336112976,254.177428483963,296.36004424095154,339.3783507347107,379.5997402667999,419.98075699806213,460.5566027164459,502.1246347427368,542.9320147037506,585.1491632461548,625.9971284866333,666.0185046195984,706.620285987854,748.6569366455078,790.3354969024658,831.8983438014984,873.5786929130554,914.6578979492188,956.2565712928772,996.3831498622894,1037.2575097084045,1079.304223060608,1120.4932079315186,1160.2910697460175,1201.0050301551819,1241.0159902572632,1281.5664191246033,1323.051616191864,1363.0503160953522,1402.956932067871,1444.6447131633759,1486.5462958812714,1527.7947821617126,1569.4096422195435,1610.7798080444336,1651.0188102722168,1692.2806766033173,1734.2352738380432,1775.1117053031921,1815.4580874443054,1854.247968196869,1895.4548892974854,1935.8901331424713,1975.1491513252258,2016.8105359077454,2056.960399866104,2097.8625798225403,2137.192991256714,2176.011302471161,2216.049574613571,2255.807272911072,2295.744156360626,2335.7229385375977,2377.492322206497,2419.520215988159,2460.588946580887,2499.7619285583496,2538.5783836841583,2578.8655364513397,2618.6745612621307,2659.5995967388153,2700.1611907482147,2738.5571868419647,2776.5529868602753,2817.406804084778,2855.7974236011505,2894.3132543563843,2933.688606739044,2975.485275030136,3016.055783033371,3054.804171562195,3094.766227722168,3133.957127571106,3172.6990451812744,3214.0078938007355,3254.103655099869,3294.331150531769,3332.9875333309174,3372.0632615089417,3412.187419652939,3450.817834854126,3489.9789197444916,3528.3294389247894,3565.862085580826,3604.3493061065674,3643.233144760132,3681.096006631851,3719.870255947113,3758.1058914661407,3797.658282995224,3834.483936071396,3873.437067270279,3910.2005438804626,3947.160229921341,3983.9843740463257
44,40.6719012260437,84.1846239566803,125.81846761703491,167.29603099822998,209.7876980304718,251.96446585655212,293.5690858364105,334.9013855457306,376.02438282966614,417.2469205856323,458.50935554504395,500.03548789024353,541.2655620574951,582.7308256626129,623.5024406909943,665.2918136119843,705.5801486968994,747.8726575374603,789.2819375991821,832.582377910614,873.5655746459961,914.7409837245941,955.0820486545563,998.002444267273,1038.7901420593262,1079.208048582077,1120.0321021080017,1161.6820876598358,1202.3034863471985,1244.1949582099915,1284.9001288414001,1324.7791259288788,1365.1923613548279,1406.0281143188477,1448.0356030464172,1489.6334297657013,1531.914653301239,1573.847418308258,1615.987639427185,1657.512146949768,1698.5231688022614,1739.1955831050873,1779.8727786540985,1821.1624987125397,1863.2474868297577,1902.3562834262848,1943.3465309143066,1984.6666297912598,2024.8231823444366,2065.7789063453674,2106.9451966285706,2145.3004219532013,2187.1780500411987,2226.3426349163055,2266.37349152565,2307.9762024879456,2349.026720762253,2390.8136026859283,2430.909548521042,2470.9693706035614,2510.958866596222,2550.9418210983276,2590.6846289634705,2632.0511939525604,2672.187055826187,2711.0960562229156,2751.4422664642334,2792.36851644516,2832.771936893463,2873.360037088394,2912.862374305725,2952.62557053566,2992.4309573173523,3033.663913011551,3071.8274948596954,3111.975377559662,3151.955155611038,3193.628767967224,3234.436799764633,3275.5910816192627,3315.233183860779,3355.526654958725,3395.5082664489746,3434.0143492221832,3473.3037271499634,3512.3976666927338,3551.463380098343,3590.5134193897247,3630.564385652542,3670.08954000473,3707.8629467487335,3746.358705997467,3786.0298833847046,3823.639586210251,3862.8674280643463,3899.296460866928,3937.350080728531,3974.421715259552,4014.2564294338226
